Order_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Region,Country,Category,Product_Name,Price,Quantity,Discount,Revenue,Profit,Payment_Method,
O04373,29-01-2024,C0826,24,Male,South,Canada,Furniture,Desk,709.08,4.00,0.09,2581.05,536.07,Debit Card,
O04374,05-01-2024,C1152,33,Male,West,India,Furniture,Chair,694.16,2.00,0.03,1346.67,222.82,Debit Card,
O04375,28-05-2024,C1290,55,Female,North,Canada,Office Supplies,Notebook,662.67,3.00,0.19,1610.29,380.62,Debit Card,
O04376,14-09-2023,C1847,38,Female,West,India,Furniture,Chair,38.36,5.00,0.27,140.01,34.07,Debit Card,
O04377,13-12-2023,C1585,39,Male,North,USA,Furniture,Sofa,539.35,5.00,0.23,2076.50,398.81,Debit Card,
O04378,18-09-2023,C1525,36,Male,North,Canada,Clothing,Jeans,297.36,5.00,0.27,1085.36,173.66,Credit Card,
O04379,10-07-2023,C0903,64,Male,West,Germany,Furniture,Sofa,56.61,5.00,0.25,212.29,54.47,Debit Card,
O04380,21-05-2023,C1925,50,Male,North,Germany,Office Supplies,Notebook,899.62,4.00,0.14,3094.69,382.04,Credit Card,
O04381,20-08-2023,C0583,20,Male,North,Germany,Furniture,Cabinet,75.39,3.00,0.10,203.55,58.87,PayPal,
O04382,19-04-2023,C0971,58,Male,East,Australia,Electronics,Laptop,794.48,1.00,0.23,611.75,195.22,Credit Card,
O04383,22-08-2023,C0490,21,Male,North,India,Electronics,Tablet,916.55,1.00,0.03,889.05,271.37,Debit Card,
O04384,15-06-2023,C0224,40,Male,South,Germany,Office Supplies,Pen Set,273.90,2.00,0.19,443.72,123.21,PayPal,
O04385,27-11-2023,C0773,22,Female,West,Canada,Electronics,Tablet,904.80,5.00,0.22,3528.72,525.84,Cash,
O04386,03-12-2023,C1272,46,Female,West,USA,Electronics,Tablet,520.19,1.00,0.18,426.56,117.02,Credit Card,
O04387,07-06-2024,C1615,32,Male,South,Australia,Office Supplies,Printer Paper,427.84,5.00,0.14,1839.71,476.05,Cash,
O04388,14-03-2023,C0278,42,Female,West,Australia,Electronics,Headphones,732.36,5.00,0.25,2746.35,873.55,Cash,
O04389,08-04-2024,C1381,19,Female,West,India,Office Supplies,Printer Paper,927.06,4.00,0.11,3300.33,822.72,Cash,
O04390,24-11-2023,C1230,47,Female,West,Germany,Furniture,Desk,48.84,4.00,0.10,175.82,49.77,Cash,
O04391,21-06-2024,C0273,30,Male,West,UK,Furniture,Chair,286.25,3.00,0.21,678.41,224.99,Debit Card,
O04392,20-03-2024,C1022,53,Female,East,Germany,Electronics,Headphones,253.43,5.00,0.27,925.02,177.62,Cash,
O04393,04-01-2023,C1524,65,Female,South,USA,Office Supplies,Pen Set,143.95,2.00,0.07,267.75,69.49,Cash,
O04394,21-06-2023,C1637,58,Male,South,Australia,Furniture,Sofa,340.33,4.00,0.12,1197.96,346.39,Credit Card,
O04395,08-06-2024,C1071,52,Male,West,Australia,Electronics,Headphones,602.47,5.00,0.22,2349.63,724.00,Credit Card,
O04396,03-03-2024,C0261,30,Male,East,Australia,Clothing,Jeans,775.20,3.00,0.19,1883.74,453.49,Cash,
O04397,14-11-2023,C1829,47,Male,East,Canada,Office Supplies,Stapler,132.81,4.00,0.23,409.05,57.10,PayPal,
O04398,22-01-2024,C0491,34,Male,West,India,Electronics,Tablet,113.33,2.00,0.19,183.59,54.13,Cash,
O04399,11-04-2024,C0366,35,Male,West,UK,Office Supplies,Notebook,92.54,2.00,0.04,177.68,22.26,Cash,
O04400,10-03-2024,C0920,21,Male,North,Canada,Office Supplies,Notebook,470.12,1.00,0.08,432.51,79.32,Debit Card,
O04401,16-02-2023,C0976,23,Male,South,UK,Electronics,Smartphone,113.59,5.00,0.17,471.40,94.00,PayPal,
O04402,05-02-2023,C0391,37,Female,North,Australia,Electronics,Headphones,245.54,1.00,0.28,176.79,39.00,PayPal,
O04403,01-04-2023,C0572,44,Female,East,India,Clothing,T-Shirt,808.50,2.00,0.29,1148.07,361.46,PayPal,
O04404,08-01-2024,C1203,22,Female,East,Australia,Electronics,Tablet,659.32,4.00,0.06,2479.04,675.70,Cash,
O04405,24-07-2023,C0477,50,Female,East,Canada,Office Supplies,Printer Paper,28.89,4.00,0.28,83.20,13.77,PayPal,
O04406,03-07-2023,C1842,38,Male,North,Canada,Electronics,Headphones,372.23,4.00,0.08,1369.81,143.72,Cash,
O04407,21-03-2024,C1257,45,Female,West,Canada,Electronics,Smartphone,272.09,3.00,0.24,620.37,85.25,PayPal,
O04408,19-03-2024,C0563,55,Male,East,UK,Clothing,T-Shirt,575.03,3.00,0.06,1621.58,304.52,Credit Card,
O04409,17-06-2024,C0568,20,Female,South,Canada,Furniture,Sofa,640.61,4.00,0.11,2280.57,672.57,Debit Card,
O04410,29-05-2023,C1880,47,Male,North,USA,Clothing,T-Shirt,866.97,4.00,0.23,2670.27,930.04,PayPal,
O04411,30-08-2023,C1979,51,Female,West,Australia,Electronics,Laptop,580.10,2.00,0.19,939.76,179.11,Credit Card,
O04412,28-01-2024,C1759,31,Male,South,Australia,Furniture,Cabinet,135.81,5.00,0.30,475.33,63.47,Cash,
O04413,05-01-2024,C1003,65,Male,North,Australia,Furniture,Sofa,978.82,1.00,0.04,939.67,274.69,Debit Card,
O04414,03-01-2023,C1811,19,Female,South,UK,Electronics,Smartphone,912.31,5.00,0.05,4333.47,827.75,Cash,
O04415,20-05-2024,C1169,23,Female,West,Germany,Electronics,Headphones,17.79,5.00,0.24,67.60,8.36,Debit Card,
O04416,02-06-2023,C0486,32,Female,North,UK,Furniture,Sofa,214.20,3.00,0.07,597.62,124.27,Cash,
O04417,21-05-2023,C1472,37,Female,North,India,Electronics,Tablet,112.49,4.00,0.20,359.97,44.10,Cash,
O04418,19-06-2023,C1090,60,Male,North,Canada,Furniture,Sofa,292.58,5.00,0.05,1389.75,457.72,Cash,
O04419,19-07-2023,C0769,26,Female,North,UK,Office Supplies,Printer Paper,647.42,4.00,0.26,1916.36,259.43,Debit Card,
O04420,11-08-2023,C1856,26,Male,East,UK,Office Supplies,Pen Set,458.47,5.00,0.22,1788.03,354.36,Credit Card,
O04421,12-06-2023,C0698,34,Male,East,India,Furniture,Cabinet,941.98,5.00,0.08,4333.11,809.39,Credit Card,
O04422,12-10-2023,C0529,47,Female,North,Germany,Office Supplies,Printer Paper,222.68,3.00,0.02,654.68,121.80,PayPal,
O04423,04-02-2023,C0792,62,Female,South,India,Furniture,Chair,583.24,2.00,0.08,1073.16,331.56,Debit Card,
O04424,12-10-2023,C1489,41,Male,East,India,Electronics,Headphones,487.99,3.00,0.15,1244.37,347.49,Credit Card,
O04425,26-11-2023,C1370,46,Male,West,Germany,Furniture,Sofa,793.79,1.00,0.03,769.98,159.54,Debit Card,
O04426,11-07-2023,C0054,37,Male,West,Germany,Electronics,Tablet,616.50,3.00,0.16,1553.58,340.20,PayPal,
O04427,14-06-2024,C0513,55,Male,West,USA,Clothing,Jeans,926.39,2.00,0.00,1852.78,533.36,Debit Card,
O04428,22-02-2023,C1762,53,Male,South,USA,Office Supplies,Notebook,598.03,5.00,0.27,2182.81,311.62,Credit Card,
O04429,13-05-2023,C0730,29,Male,North,Australia,Clothing,Jeans,203.57,3.00,0.20,488.57,108.84,Credit Card,
O04430,05-08-2023,C0102,64,Male,West,Canada,Furniture,Desk,175.85,1.00,0.01,174.09,52.02,Debit Card,
O04431,23-06-2023,C0982,56,Male,East,Germany,Furniture,Sofa,790.94,3.00,0.28,1708.43,242.95,Credit Card,
O04432,26-08-2023,C0365,28,Female,North,Canada,Electronics,Headphones,478.87,1.00,0.00,478.87,105.49,Credit Card,
O04433,17-05-2024,C0217,40,Male,West,Canada,Clothing,Jeans,300.75,1.00,0.15,255.64,82.49,PayPal,
O04434,15-06-2023,C1957,61,Male,East,USA,Clothing,T-Shirt,782.92,2.00,0.19,1268.33,288.62,Cash,
O04435,16-02-2023,C0045,54,Female,East,Canada,Clothing,T-Shirt,111.77,4.00,0.03,433.67,150.96,Credit Card,
O04436,29-08-2023,C0831,36,Female,South,Germany,Furniture,Sofa,617.53,1.00,0.23,475.50,64.90,Cash,
O04437,02-06-2024,C0572,51,Male,East,UK,Furniture,Cabinet,545.57,4.00,0.19,1767.65,209.65,PayPal,
O04438,08-07-2023,C1658,64,Female,East,Germany,Electronics,Tablet,444.92,4.00,0.02,1744.09,378.35,Credit Card,
O04439,27-03-2023,C1520,59,Male,South,India,Furniture,Chair,407.60,2.00,0.27,595.10,152.36,Credit Card,
O04440,26-04-2024,C0368,30,Female,North,India,Electronics,Tablet,327.33,5.00,0.19,1325.69,276.37,Debit Card,
O04441,23-04-2023,C1349,59,Female,South,Canada,Office Supplies,Notebook,381.63,1.00,0.10,343.47,46.86,Credit Card,
O04442,26-04-2023,C1729,62,Female,East,Canada,Electronics,Smartphone,727.96,4.00,0.10,2620.66,642.49,Credit Card,
O04443,02-05-2024,C0421,32,Female,West,Germany,Clothing,T-Shirt,285.81,1.00,0.07,265.80,56.52,PayPal,
O04444,24-01-2023,C1566,65,Male,North,Canada,Electronics,Laptop,827.52,1.00,0.27,604.09,97.87,Debit Card,
O04445,05-07-2023,C0561,35,Male,South,Germany,Clothing,Jacket,965.67,5.00,0.25,3621.26,646.61,Credit Card,
O04446,13-05-2024,C1026,59,Female,East,USA,Office Supplies,Notebook,352.89,2.00,0.12,621.09,148.76,Credit Card,
O04447,07-08-2023,C0553,41,Female,South,USA,Clothing,Jacket,58.91,1.00,0.18,48.31,5.67,Credit Card,
O04448,02-03-2024,C1202,38,Female,North,Canada,Furniture,Chair,935.08,2.00,0.03,1814.06,394.85,Debit Card,
O04449,03-02-2024,C1637,42,Female,North,Australia,Furniture,Desk,452.49,1.00,0.10,407.24,124.07,Credit Card,
O04450,16-03-2024,C0570,19,Male,North,Germany,Office Supplies,Notebook,66.81,1.00,0.13,58.12,11.27,Credit Card,
O04451,19-01-2023,C1648,38,Male,North,Canada,Office Supplies,Printer Paper,222.99,4.00,0.09,811.68,136.27,PayPal,
O04452,20-07-2023,C1217,30,Male,East,Australia,Office Supplies,Stapler,735.59,3.00,0.08,2030.23,489.64,Debit Card,
O04453,19-09-2023,C1882,47,Male,South,Germany,Electronics,Laptop,474.27,5.00,0.26,1754.80,611.22,Debit Card,
O04454,30-06-2023,C0121,23,Female,North,Australia,Furniture,Desk,495.62,5.00,0.04,2378.98,677.17,Debit Card,
O04455,13-09-2023,C1976,63,Male,East,India,Electronics,Laptop,650.36,5.00,0.20,2601.44,367.72,Cash,
O04456,19-04-2024,C0858,24,Female,North,Canada,Electronics,Headphones,997.51,3.00,0.09,2723.20,451.55,Cash,
O04457,21-03-2024,C1604,62,Male,North,India,Furniture,Sofa,612.18,4.00,0.09,2228.34,274.34,PayPal,
O04458,20-09-2023,C0611,40,Female,West,Canada,Clothing,T-Shirt,599.13,1.00,0.08,551.20,172.77,Credit Card,
O04459,10-03-2023,C1700,60,Female,North,Australia,Electronics,Tablet,310.49,3.00,0.09,847.64,205.86,Debit Card,
O04460,19-01-2024,C0297,25,Female,East,UK,Office Supplies,Pen Set,796.21,1.00,0.14,684.74,137.58,Cash,
O04461,12-05-2024,C0731,62,Male,East,Australia,Clothing,Jeans,23.96,2.00,0.03,46.48,16.00,PayPal,
O04462,07-05-2024,C1207,55,Female,North,Germany,Clothing,T-Shirt,111.44,2.00,0.08,205.05,59.32,Cash,
O04463,24-03-2024,C1128,32,Female,South,India,Electronics,Headphones,737.58,1.00,0.26,545.81,132.20,Debit Card,
O04464,15-04-2024,C0246,44,Female,South,UK,Furniture,Sofa,188.41,4.00,0.00,753.64,162.24,Cash,
O04465,27-06-2023,C1760,44,Female,East,Canada,Electronics,Smartphone,135.90,4.00,0.03,527.29,96.95,PayPal,
O04466,20-05-2023,C1690,46,Male,North,Australia,Furniture,Chair,210.23,2.00,0.19,340.57,111.29,Credit Card,
O04467,20-06-2023,C0665,61,Male,North,India,Office Supplies,Stapler,736.87,1.00,0.23,567.39,70.06,PayPal,
O04468,14-08-2023,C0477,25,Male,East,Germany,Clothing,Jeans,330.51,4.00,0.05,1255.94,389.46,Cash,
O04469,14-12-2023,C0396,61,Male,East,Canada,Furniture,Chair,384.91,5.00,0.05,1828.32,340.35,Cash,
O04470,17-09-2023,C0746,51,Female,North,Germany,Office Supplies,Pen Set,652.97,2.00,0.22,1018.63,154.70,Debit Card,
O04471,14-06-2023,C0197,45,Male,West,USA,Electronics,Smartphone,870.65,1.00,0.25,652.99,199.76,PayPal,
O04472,11-12-2023,C1003,34,Male,South,India,Electronics,Smartphone,112.80,5.00,0.06,530.16,170.65,Debit Card,
O04473,25-10-2023,C0032,59,Male,West,Canada,Electronics,Tablet,273.49,3.00,0.19,664.58,213.13,Cash,
O04474,02-02-2024,C1901,55,Female,South,India,Furniture,Cabinet,456.80,1.00,0.03,443.10,57.92,Debit Card,
O04475,14-02-2023,C0468,37,Female,West,Australia,Clothing,T-Shirt,635.74,4.00,0.10,2288.66,425.98,Debit Card,
O04476,02-08-2023,C0012,21,Male,South,India,Furniture,Chair,238.66,4.00,0.03,926.00,322.09,PayPal,
O04477,22-08-2023,C0445,60,Male,East,USA,Office Supplies,Pen Set,918.66,1.00,0.02,900.29,120.07,Debit Card,
O04478,28-03-2024,C1541,18,Male,North,Germany,Office Supplies,Stapler,634.25,2.00,0.01,1255.82,424.22,Credit Card,
O04479,06-04-2023,C1022,62,Male,North,USA,Electronics,Laptop,616.43,1.00,0.01,610.27,164.93,PayPal,
O04480,06-02-2024,C0074,21,Female,South,Australia,Electronics,Tablet,589.55,4.00,0.27,1721.49,402.33,Cash,
O04481,21-12-2023,C0183,19,Male,East,UK,Office Supplies,Pen Set,144.10,5.00,0.07,670.06,163.11,Debit Card,
O04482,09-01-2023,C0342,39,Male,South,India,Clothing,T-Shirt,496.80,4.00,0.18,1629.50,458.34,Cash,
O04483,01-01-2024,C0948,48,Female,East,India,Furniture,Sofa,962.97,2.00,0.17,1598.53,199.82,Cash,
O04484,30-08-2023,C1562,22,Male,East,India,Furniture,Sofa,459.04,5.00,0.21,1813.21,621.27,Credit Card,
O04485,20-03-2023,C0832,20,Female,West,Canada,Electronics,Smartphone,153.55,2.00,0.19,248.75,41.45,PayPal,
O04486,24-10-2023,C0571,47,Female,East,Canada,Clothing,Shoes,780.52,3.00,0.09,2130.82,388.11,PayPal,
O04487,01-07-2023,C0242,58,Female,West,UK,Electronics,Tablet,141.18,1.00,0.14,121.41,18.80,Credit Card,
O04488,04-10-2023,C0480,52,Male,West,Germany,Clothing,Shoes,124.11,2.00,0.06,233.33,58.40,PayPal,
O04489,28-09-2023,C0752,65,Male,East,Australia,Electronics,Smartphone,447.08,1.00,0.25,335.31,100.09,Cash,
O04490,11-08-2023,C0124,57,Female,North,UK,Furniture,Sofa,406.33,4.00,0.05,1544.05,430.18,PayPal,
O04491,06-08-2023,C1154,25,Male,South,Canada,Furniture,Desk,514.98,2.00,0.27,751.87,211.15,Credit Card,
O04492,29-03-2024,C0484,57,Female,East,India,Electronics,Tablet,46.44,5.00,0.04,222.91,27.53,Credit Card,
O04493,29-09-2023,C0849,26,Female,East,Germany,Office Supplies,Pen Set,80.68,4.00,0.28,232.36,62.44,Debit Card,
O04494,14-11-2023,C0472,50,Male,East,India,Clothing,Shoes,869.81,3.00,0.02,2557.24,796.50,PayPal,
O04495,08-04-2024,C0703,31,Male,North,India,Clothing,Shoes,752.10,2.00,0.16,1263.53,227.89,PayPal,
O04496,08-12-2023,C1638,18,Male,South,Australia,Furniture,Chair,82.66,5.00,0.29,293.44,88.01,PayPal,
O04497,13-04-2023,C0419,23,Male,North,India,Furniture,Desk,558.14,5.00,0.19,2260.47,358.40,Debit Card,
O04498,09-07-2023,C0311,63,Male,South,Australia,Clothing,T-Shirt,811.32,4.00,0.12,2855.85,844.31,Cash,
O04499,16-02-2023,C1680,61,Female,South,Australia,Furniture,Chair,384.37,4.00,0.13,1337.61,153.95,Credit Card,
O04500,08-01-2023,C1226,60,Female,West,UK,Clothing,Jacket,584.53,4.00,0.06,2197.83,585.57,PayPal,
O04501,19-01-2023,C1497,25,Male,North,UK,Clothing,Jacket,917.45,1.00,0.04,880.75,162.52,PayPal,
O04502,23-07-2023,C0885,64,Female,West,Germany,Furniture,Cabinet,70.92,4.00,0.19,229.78,75.58,PayPal,
O04503,25-10-2023,C0047,31,Male,East,Canada,Furniture,Chair,128.33,5.00,0.22,500.49,163.88,PayPal,
O04504,20-05-2024,C0370,19,Female,East,India,Furniture,Chair,109.82,5.00,0.25,411.82,131.70,PayPal,
O04505,21-11-2023,C0002,27,Female,East,India,Electronics,Tablet,967.33,2.00,0.22,1509.03,171.19,Debit Card,
O04506,02-06-2023,C1148,50,Female,South,Canada,Furniture,Cabinet,877.72,5.00,0.17,3642.54,377.49,Credit Card,
O04507,14-02-2024,C1296,61,Female,South,Canada,Clothing,Jacket,955.50,2.00,0.01,1891.89,271.81,Debit Card,
O04508,11-03-2024,C0212,34,Male,West,UK,Office Supplies,Notebook,465.90,2.00,0.15,792.03,130.82,Debit Card,
O04509,30-01-2023,C0093,60,Female,North,UK,Clothing,T-Shirt,887.67,4.00,0.17,2947.06,1028.35,Cash,
O04510,30-04-2024,C1504,53,Male,North,India,Clothing,T-Shirt,938.97,5.00,0.01,4647.90,881.68,PayPal,
O04511,24-06-2023,C1807,36,Female,East,Australia,Electronics,Tablet,113.70,3.00,0.15,289.94,36.57,Credit Card,
O04512,08-06-2024,C1761,51,Female,West,Canada,Clothing,T-Shirt,330.04,4.00,0.18,1082.53,332.90,Debit Card,
O04513,28-04-2023,C1915,59,Male,West,Australia,Electronics,Laptop,403.99,5.00,0.08,1858.35,192.24,Cash,
O04514,18-02-2024,C1413,33,Male,North,Canada,Clothing,Shoes,776.73,5.00,0.03,3767.14,473.22,PayPal,
O04515,10-07-2023,C1572,50,Female,South,Germany,Office Supplies,Stapler,823.20,4.00,0.08,3029.38,631.19,Debit Card,
O04516,31-03-2024,C0574,44,Female,West,Canada,Clothing,Shoes,213.92,4.00,0.03,830.01,144.53,Cash,
O04517,11-03-2023,C1338,63,Male,North,Germany,Clothing,Jacket,990.67,2.00,0.09,1803.02,588.48,Credit Card,
O04518,16-03-2024,C1070,49,Female,West,Canada,Furniture,Sofa,412.70,2.00,0.08,759.37,216.35,Debit Card,
O04519,29-11-2023,C0180,18,Male,North,USA,Furniture,Chair,696.69,3.00,0.17,1734.76,508.78,PayPal,
O04520,20-03-2023,C0110,23,Male,South,USA,Electronics,Headphones,814.12,4.00,0.08,2995.96,719.10,PayPal,
O04521,01-05-2024,C1165,45,Male,East,UK,Furniture,Desk,194.24,1.00,0.05,184.53,33.31,Debit Card,
O04522,26-09-2023,C1753,48,Male,North,Australia,Office Supplies,Notebook,588.82,4.00,0.16,1978.44,586.84,Cash,
O04523,03-10-2023,C1500,30,Female,East,UK,Clothing,Jacket,186.68,3.00,0.20,448.03,51.61,Debit Card,
O04524,31-01-2024,C1280,24,Female,East,Germany,Office Supplies,Stapler,610.49,2.00,0.28,879.11,88.24,Debit Card,
O04525,15-04-2024,C0306,26,Male,North,Australia,Office Supplies,Notebook,513.69,4.00,0.28,1479.43,237.02,PayPal,
O04526,11-10-2023,C0718,32,Female,East,USA,Furniture,Desk,691.32,5.00,0.22,2696.15,486.77,Credit Card,
O04527,22-05-2023,C1141,37,Female,North,UK,Office Supplies,Pen Set,425.70,2.00,0.20,681.12,162.14,PayPal,
O04528,31-10-2023,C0223,61,Female,West,Canada,Electronics,Tablet,293.48,3.00,0.02,862.83,136.85,Cash,
O04529,20-06-2023,C0821,58,Male,West,USA,Furniture,Chair,686.62,2.00,0.00,1373.24,371.80,Credit Card,
O04530,26-06-2023,C1217,48,Male,West,Australia,Office Supplies,Pen Set,629.61,4.00,0.09,2291.78,408.80,Credit Card,
O04531,31-05-2023,C0306,29,Male,North,UK,Electronics,Headphones,627.20,2.00,0.24,953.34,171.66,Debit Card,
O04532,28-06-2023,C1469,27,Male,South,Germany,Furniture,Chair,311.92,2.00,0.08,573.93,186.33,Cash,
O04533,01-03-2023,C1057,31,Male,East,Canada,Clothing,Jeans,990.88,2.00,0.06,1862.85,631.30,Debit Card,
O04534,30-06-2023,C1029,64,Female,West,Germany,Electronics,Headphones,90.27,5.00,0.21,356.57,103.95,Cash,
O04535,21-07-2023,C0301,25,Male,South,Germany,Clothing,Jeans,89.88,3.00,0.10,242.68,45.94,PayPal,
O04536,21-09-2023,C0915,26,Male,West,USA,Electronics,Tablet,990.63,5.00,0.28,3566.27,924.57,Cash,
O04537,27-09-2023,C1582,34,Male,South,Australia,Clothing,Shoes,208.63,2.00,0.15,354.67,81.14,PayPal,
O04538,23-02-2023,C1075,31,Female,East,UK,Furniture,Desk,754.24,1.00,0.12,663.73,67.11,Debit Card,
O04539,03-01-2023,C1309,47,Female,South,Germany,Office Supplies,Stapler,762.85,5.00,0.11,3394.68,779.77,Cash,
O04540,06-04-2023,C1490,64,Female,West,UK,Furniture,Chair,339.07,2.00,0.15,576.42,129.52,Credit Card,
O04541,08-07-2023,C0506,52,Female,North,India,Office Supplies,Printer Paper,682.25,4.00,0.11,2428.81,306.49,Debit Card,
O04542,19-04-2024,C1924,65,Male,South,Australia,Electronics,Headphones,609.54,4.00,0.05,2316.25,544.88,PayPal,
O04543,12-06-2023,C0328,34,Male,West,India,Office Supplies,Notebook,871.38,2.00,0.27,1272.21,269.27,Credit Card,
O04544,22-03-2023,C0975,64,Male,North,USA,Office Supplies,Printer Paper,641.68,3.00,0.21,1520.78,324.94,PayPal,
O04545,06-05-2024,C0508,41,Male,North,Germany,Office Supplies,Printer Paper,867.83,3.00,0.21,2056.76,611.63,Credit Card,
O04546,17-05-2024,C1944,25,Female,West,Australia,Office Supplies,Notebook,242.69,2.00,0.29,344.62,119.25,Debit Card,
O04547,13-08-2023,C1382,61,Male,North,Canada,Furniture,Chair,309.62,5.00,0.14,1331.37,457.19,PayPal,
O04548,17-11-2023,C1618,61,Male,South,Canada,Furniture,Desk,779.52,2.00,0.15,1325.18,416.12,Credit Card,
O04549,14-07-2023,C1540,41,Female,South,USA,Furniture,Cabinet,738.30,1.00,0.05,701.38,194.84,PayPal,
O04550,30-01-2023,C1628,35,Male,West,Australia,Clothing,Shoes,235.99,2.00,0.19,382.30,50.96,Cash,
O04551,21-06-2024,C0080,57,Male,South,Australia,Office Supplies,Pen Set,875.48,1.00,0.19,709.14,145.29,Credit Card,
O04552,11-10-2023,C1949,45,Female,West,UK,Electronics,Smartphone,547.41,4.00,0.17,1817.40,596.70,PayPal,
O04553,07-02-2024,C0983,20,Female,West,Australia,Office Supplies,Printer Paper,279.84,3.00,0.18,688.41,89.49,PayPal,
O04554,25-03-2023,C0087,24,Female,East,Australia,Furniture,Cabinet,780.42,2.00,0.10,1404.76,452.29,Debit Card,
O04555,16-01-2023,C1509,24,Male,West,UK,Clothing,Jacket,183.66,2.00,0.00,367.32,51.55,Cash,
O04556,04-07-2023,C0993,62,Female,South,USA,Clothing,Jeans,492.28,2.00,0.07,915.64,289.64,PayPal,
O04557,15-08-2023,C0589,22,Female,West,UK,Furniture,Cabinet,467.39,3.00,0.24,1065.65,223.57,Cash,
O04558,27-03-2024,C0955,25,Female,West,USA,Clothing,Jeans,705.43,3.00,0.29,1502.57,495.30,PayPal,
O04559,26-03-2024,C0587,21,Female,South,India,Office Supplies,Stapler,102.91,3.00,0.23,237.72,47.58,Debit Card,
O04560,09-05-2023,C1157,23,Female,West,UK,Office Supplies,Notebook,332.38,5.00,0.00,1661.90,548.29,Credit Card,
O04561,29-03-2023,C1602,18,Male,North,Germany,Office Supplies,Pen Set,972.97,1.00,0.30,681.08,156.38,Debit Card,
O04562,23-02-2024,C0417,48,Female,North,Canada,Office Supplies,Notebook,215.70,2.00,0.06,405.52,46.29,Credit Card,
O04563,23-07-2023,C0473,57,Male,South,Germany,Clothing,Jacket,874.91,3.00,0.20,2099.78,393.72,PayPal,
O04564,17-10-2023,C1869,48,Male,West,Canada,Office Supplies,Pen Set,297.26,4.00,0.24,903.67,255.04,Cash,
O04565,19-03-2023,C0934,37,Male,West,Germany,Office Supplies,Stapler,572.77,5.00,0.22,2233.80,293.56,Credit Card,
O04566,20-01-2024,C0248,31,Female,West,Canada,Furniture,Chair,458.12,1.00,0.25,343.59,45.60,Debit Card,
O04567,31-01-2023,C1116,49,Female,North,Canada,Electronics,Smartphone,505.30,1.00,0.05,480.03,57.90,Debit Card,
O04568,20-02-2024,C0445,38,Male,East,Germany,Office Supplies,Notebook,43.27,4.00,0.05,164.43,45.60,Credit Card,
O04569,24-07-2023,C0394,38,Female,South,Canada,Clothing,Jacket,237.52,2.00,0.24,361.03,52.67,PayPal,
O04570,29-01-2023,C1483,24,Male,East,Australia,Furniture,Desk,52.70,2.00,0.06,99.08,23.84,Credit Card,
O04571,10-06-2023,C1025,59,Male,South,India,Office Supplies,Stapler,661.93,4.00,0.27,1932.84,512.68,Debit Card,
O04572,27-01-2023,C0395,24,Female,South,Canada,Clothing,T-Shirt,618.88,2.00,0.26,915.94,200.49,Credit Card,
O04573,07-08-2023,C0998,44,Female,North,India,Electronics,Headphones,499.72,5.00,0.26,1848.96,633.52,PayPal,
O04574,01-12-2023,C0140,57,Male,North,Canada,Clothing,Shoes,356.77,5.00,0.10,1605.46,524.43,PayPal,
O04575,10-02-2023,C0765,43,Female,East,Australia,Furniture,Sofa,63.96,1.00,0.01,63.32,13.64,Debit Card,
O04576,08-04-2024,C1450,56,Female,South,UK,Clothing,Shoes,787.54,3.00,0.01,2338.99,765.57,PayPal,
O04577,12-09-2023,C1832,63,Male,South,UK,Office Supplies,Pen Set,379.09,3.00,0.20,909.82,220.65,PayPal,
O04578,19-11-2023,C1281,18,Male,North,Germany,Clothing,Jeans,336.99,4.00,0.14,1159.25,243.53,Debit Card,
O04579,20-01-2024,C0905,60,Female,South,Canada,Electronics,Headphones,326.15,1.00,0.12,287.01,67.70,Cash,
